url,host,code,len,title,conf,remark
https://47.112.118.78:443,test-agent-admin.waimaimingtang.com,200,25,N/A,✅ 高危,状态码突破: 503 -> 200
https://47.112.118.78:443,test-agent-admin.waimaimingtang.com:443,200,25,N/A,✅ 高危,状态码突破: 503 -> 200
https://47.112.118.78,test-agent-admin.waimaimingtang.com,200,25,N/A,✅ 高危,状态码突破: 503 -> 200
https://47.106.8.220:443,test-agent-admin.waimaimingtang.com,200,25,N/A,✅ 高危,状态码突破: 503 -> 200
https://47.106.8.220:443,test-agent-admin.waimaimingtang.com:443,200,25,N/A,✅ 高危,状态码突破: 503 -> 200
https://47.106.8.220,test-agent-admin.waimaimingtang.com,200,25,N/A,✅ 高危,状态码突破: 503 -> 200
https://47.106.8.176:443,*.waimaimingtang.com:443,400,796,HTTP Status 400 – Bad Request,ℹ️ 低危,内容小幅增长: 增加了 780 字节，需人工复核
https://47.106.8.176:443,*.waimaimingtang.com,400,796,HTTP Status 400 – Bad Request,ℹ️ 低危,内容小幅增长: 增加了 780 字节，需人工复核
https://47.106.8.176,*.waimaimingtang.com,400,796,HTTP Status 400 – Bad Request,ℹ️ 低危,内容小幅增长: 增加了 780 字节，需人工复核
https://203.107.62.43:443,wmh5.waimaimingtang.com,200,9439,霸王餐,✅ 高危,状态码突破: 410 -> 200
https://203.107.62.43:443,wmmt-h5.waimaimingtang.com:443,301,162,301 Moved Permanently,✅ 高危,状态码突破: 410 -> 301
https://203.107.62.43:443,wmmt-h5.waimaimingtang.com,301,162,301 Moved Permanently,✅ 高危,状态码突破: 410 -> 301
https://203.107.62.43:443,bwyc.waimaimingtang.com:443,200,9029,霸王餐,✅ 高危,状态码突破: 410 -> 200
https://203.107.62.43:443,wmh5.waimaimingtang.com:443,200,9439,霸王餐,✅ 高危,状态码突破: 410 -> 200
https://203.107.62.43:443,bwyc.waimaimingtang.com,200,9029,霸王餐,✅ 高危,状态码突破: 410 -> 200
https://203.107.62.43,bwyc.waimaimingtang.com,200,9029,霸王餐,✅ 高危,状态码突破: 410 -> 200
https://203.107.62.43,wmh5.waimaimingtang.com,200,9439,霸王餐,✅ 高危,状态码突破: 410 -> 200
https://203.107.62.43,wmmt-h5.waimaimingtang.com,301,162,301 Moved Permanently,✅ 高危,状态码突破: 410 -> 301
https://112.74.178.114:443,bwyc.waimaimingtang.com:443,200,9029,霸王餐,✅ 高危,业务标题实质变更: [外卖名堂-外卖运营服务体系开创者，领先的代运营服务商] -> [霸王餐]
https://112.74.178.114:443,bwyc.waimaimingtang.com,200,9029,霸王餐,✅ 高危,业务标题实质变更: [外卖名堂-外卖运营服务体系开创者，领先的代运营服务商] -> [霸王餐]
https://112.74.178.114:443,wmh5.waimaimingtang.com:443,200,9439,霸王餐,✅ 高危,业务标题实质变更: [外卖名堂-外卖运营服务体系开创者，领先的代运营服务商] -> [霸王餐]
https://112.74.178.114:443,wmh5.waimaimingtang.com,200,9439,霸王餐,✅ 高危,业务标题实质变更: [外卖名堂-外卖运营服务体系开创者，领先的代运营服务商] -> [霸王餐]
https://112.74.178.114,bwyc.waimaimingtang.com,200,9029,霸王餐,✅ 高危,业务标题实质变更: [外卖名堂-外卖运营服务体系开创者，领先的代运营服务商] -> [霸王餐]
https://112.74.178.114,wmh5.waimaimingtang.com,200,9439,霸王餐,✅ 高危,业务标题实质变更: [外卖名堂-外卖运营服务体系开创者，领先的代运营服务商] -> [霸王餐]
http://203.107.62.43:80,fz-gateway.waimaimingtang.com:80,301,237,301 Moved Permanently,✅ 高危,状态码突破: 410 -> 301
http://203.107.62.43:80,fz-gateway.waimaimingtang.com,301,237,301 Moved Permanently,✅ 高危,状态码突破: 410 -> 301
http://203.107.62.43:80,bwyc.waimaimingtang.com,200,9029,霸王餐,✅ 高危,状态码突破: 410 -> 200
http://203.107.62.43:80,wmh5.waimaimingtang.com,200,9439,霸王餐,✅ 高危,状态码突破: 410 -> 200
http://203.107.62.43:80,bwyc.waimaimingtang.com:80,200,9029,霸王餐,✅ 高危,状态码突破: 410 -> 200
http://203.107.62.43:80,wmh5.waimaimingtang.com:80,200,9439,霸王餐,✅ 高危,状态码突破: 410 -> 200
http://203.107.62.43:80,wmmt-h5.waimaimingtang.com,301,162,301 Moved Permanently,✅ 高危,状态码突破: 410 -> 301
http://203.107.62.43:80,wmmt-h5.waimaimingtang.com:80,301,162,301 Moved Permanently,✅ 高危,状态码突破: 410 -> 301
http://203.107.62.43,fz-gateway.waimaimingtang.com,301,237,301 Moved Permanently,✅ 高危,状态码突破: 410 -> 301
http://203.107.62.43,wmh5.waimaimingtang.com,200,9439,霸王餐,✅ 高危,状态码突破: 410 -> 200
http://203.107.62.43,bwyc.waimaimingtang.com,200,9029,霸王餐,✅ 高危,状态码突破: 410 -> 200
http://203.107.62.43,wmmt-h5.waimaimingtang.com,301,162,301 Moved Permanently,✅ 高危,状态码突破: 410 -> 301
http://120.77.175.93:80,test-wmmt-dls.waimaimingtang.com:80,200,5565,数据分析平台,✅ 高危,业务标题实质变更: [没有找到站点] -> [数据分析平台]
http://120.77.175.93:80,test-wmmt-dls.waimaimingtang.com,200,5565,数据分析平台,✅ 高危,业务标题实质变更: [没有找到站点] -> [数据分析平台]
http://120.77.175.93:80,wmmt-sj-test-1.waimaimingtang.com,200,6868,霸王餐后台管理系统,✅ 高危,业务标题实质变更: [没有找到站点] -> [霸王餐后台管理系统]
http://120.77.175.93:80,wmmt-sj-test-1.waimaimingtang.com:80,200,6868,霸王餐后台管理系统,✅ 高危,业务标题实质变更: [没有找到站点] -> [霸王餐后台管理系统]
http://120.77.175.93:80,merchant-web.waimaimingtang.com,200,3388,抱歉，站点已暂停,✅ 高危,业务标题实质变更: [没有找到站点] -> [抱歉，站点已暂停]
http://120.77.175.93:80,merchant-web.waimaimingtang.com:80,200,3388,抱歉，站点已暂停,✅ 高危,业务标题实质变更: [没有找到站点] -> [抱歉，站点已暂停]
http://120.77.175.93:80,wmmt-sj-uat.waimaimingtang.com,200,2403,E-Monitor 4.0,✅ 高危,业务标题实质变更: [没有找到站点] -> [E-Monitor 4.0]
http://120.77.175.93:80,wmmt-sj-uat.waimaimingtang.com:80,200,2403,E-Monitor 4.0,✅ 高危,业务标题实质变更: [没有找到站点] -> [E-Monitor 4.0]
http://120.77.175.93:80,wmmt-sj-test-1.waimaimingtang.com:80,200,6868,霸王餐后台管理系统,✅ 高危,业务标题实质变更: [没有找到站点] -> [霸王餐后台管理系统]
http://120.77.175.93:80,wmmt-sj-test-1.waimaimingtang.com,200,6868,霸王餐后台管理系统,✅ 高危,业务标题实质变更: [没有找到站点] -> [霸王餐后台管理系统]
http://120.77.175.93:80,test-wmmt-dls.waimaimingtang.com,200,5565,数据分析平台,✅ 高危,业务标题实质变更: [没有找到站点] -> [数据分析平台]
http://120.77.175.93:80,test-wmmt-dls.waimaimingtang.com:80,200,5565,数据分析平台,✅ 高危,业务标题实质变更: [没有找到站点] -> [数据分析平台]
http://120.77.175.93:80,test-wmmt-h5.waimaimingtang.com,200,9199,霸王餐,✅ 高危,业务标题实质变更: [没有找到站点] -> [霸王餐]
http://120.77.175.93:80,test-wmmt-h5.waimaimingtang.com:80,200,9199,霸王餐,✅ 高危,业务标题实质变更: [没有找到站点] -> [霸王餐]
http://120.77.175.93,test-wmmt-dls.waimaimingtang.com,200,5565,数据分析平台,✅ 高危,业务标题实质变更: [没有找到站点] -> [数据分析平台]
http://120.77.175.93,wmmt-sj-test-1.waimaimingtang.com,200,6868,霸王餐后台管理系统,✅ 高危,业务标题实质变更: [没有找到站点] -> [霸王餐后台管理系统]
http://120.77.175.93,merchant-web.waimaimingtang.com,200,3388,抱歉，站点已暂停,✅ 高危,业务标题实质变更: [没有找到站点] -> [抱歉，站点已暂停]
