url,host,code,len,title,conf,remark
http://120.77.175.93:80,test-wmmt-dls.waimaimingtang.com,200,5565,数据分析平台,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [数据分析平台]
http://120.77.175.93:80,test-wmmt-dls.waimaimingtang.com:80,200,5565,数据分析平台,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [数据分析平台]
http://120.77.175.93,test-wmmt-dls.waimaimingtang.com,200,5565,数据分析平台,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [数据分析平台]
http://120.77.175.93,wmmt-sj-test-1.waimaimingtang.com,200,6868,霸王餐后台管理系统,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐后台管理系统]
http://120.77.175.93,merchant-web.waimaimingtang.com,200,3388,抱歉，站点已暂停,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [抱歉，站点已暂停]
http://120.77.175.93,wmmt-sj-uat.waimaimingtang.com,200,2403,E-Monitor 4.0,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [E-Monitor 4.0]
http://120.77.175.93,wmmt-sj-test-1.waimaimingtang.com,200,6868,霸王餐后台管理系统,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐后台管理系统]
http://120.77.175.93,test-wmmt-dls.waimaimingtang.com,200,5565,数据分析平台,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [数据分析平台]
http://120.77.175.93,test-wmmt-h5.waimaimingtang.com,200,9199,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
http://120.77.175.93:80,merchant-web.waimaimingtang.com:80,200,3388,抱歉，站点已暂停,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [抱歉，站点已暂停]
http://120.77.175.93:80,test-wmmt-h5.waimaimingtang.com,200,9199,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
http://120.77.175.93:80,wmmt-sj-test-1.waimaimingtang.com,200,6868,霸王餐后台管理系统,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐后台管理系统]
http://120.77.175.93:80,wmmt-sj-test-1.waimaimingtang.com:80,200,6868,霸王餐后台管理系统,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐后台管理系统]
http://120.77.175.93:80,wmmt-sj-test-1.waimaimingtang.com:80,200,6868,霸王餐后台管理系统,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐后台管理系统]
http://120.77.175.93:80,merchant-web.waimaimingtang.com,200,3388,抱歉，站点已暂停,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [抱歉，站点已暂停]
http://120.77.175.93:80,test-wmmt-dls.waimaimingtang.com:80,200,5565,数据分析平台,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [数据分析平台]
http://120.77.175.93:80,wmmt-sj-uat.waimaimingtang.com,200,2403,E-Monitor 4.0,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [E-Monitor 4.0]
http://120.77.175.93:80,wmmt-sj-test-1.waimaimingtang.com,200,6868,霸王餐后台管理系统,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐后台管理系统]
http://120.77.175.93:80,test-wmmt-dls.waimaimingtang.com,200,5565,数据分析平台,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [数据分析平台]
http://120.77.175.93:80,test-wmmt-h5.waimaimingtang.com:80,200,9199,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
http://203.107.62.43:80,wmmt-h5.waimaimingtang.com,301,162,301 Moved Permanently,⚠️ 中危,内部路径跳转: 状态码 [410 Gone(资源已永久删除)] --> [301 Moved Permanently(永久移动)] 标题: [301 Moved Permanently]
http://203.107.62.43:80,fz-gateway.waimaimingtang.com,301,237,301 Moved Permanently,⚠️ 中危,内部路径跳转: 状态码 [410 Gone(资源已永久删除)] --> [301 Moved Permanently(永久移动)] 标题: [301 Moved Permanently]
http://203.107.62.43:80,bwyc.waimaimingtang.com:80,200,9029,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
http://203.107.62.43:80,wmh5.waimaimingtang.com,200,9439,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
http://203.107.62.43,fz-gateway.waimaimingtang.com,301,237,301 Moved Permanently,⚠️ 中危,内部路径跳转: 状态码 [410 Gone(资源已永久删除)] --> [301 Moved Permanently(永久移动)] 标题: [301 Moved Permanently]
https://203.107.62.43:443,wmh5.waimaimingtang.com,200,9439,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
http://203.107.62.43,bwyc.waimaimingtang.com,200,9029,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
http://203.107.62.43,wmh5.waimaimingtang.com,200,9439,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
https://203.107.62.43:443,fz-gateway.waimaimingtang.com:443,404,38,N/A,ℹ️ 低危,内部错误解析变更: [410 Gone(资源已永久删除)] --> [404 Not Found(无法找到资源)]
http://203.107.62.43:80,wmh5.waimaimingtang.com:80,200,9439,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
http://203.107.62.43:80,bwyc.waimaimingtang.com,200,9029,霸王餐,🔥 极危,源站穿透(阻断绕过): 外网被拦/连接失败 --> 碰撞源站放行 [霸王餐]
